task_id,lot_id,from_step_no,to_step_no,source_machine,source_group,source_bay,dest_machine,dest_group,dest_bay,planned_ready_sec,planned_due_sec,planned_avg_travel_sec,planned_slack_sec
T0009864,L00398,31,32,M16,CVD_A,Bay2,M17,IMP_A,Bay2,43527.476,43699.78099999999,65.0,107.30499999998574
T0009865,L00398,32,33,M17,IMP_A,Bay2,M39,METRO_B,Bay4,43873.78099999999,44074.825000000004,220.0,-18.95599999998376
T0009866,L00398,33,34,M39,METRO_B,Bay4,M89,IMP_E,Bay9,44266.825000000004,44530.16300000001,550.0,-286.6619999999966
T0009867,L00398,34,35,M89,IMP_E,Bay9,M43,PHOTO_B,Bay5,44666.66300000001,47805.75,440.0,2699.0869999999923
T0009868,L00398,35,36,M43,PHOTO_B,Bay5,M46,ETCH_B,Bay5,48020.25,48152.827,65.0,67.5769999999975
T0009869,L00398,36,37,M46,ETCH_B,Bay5,M94,METRO_D,Bay10,48342.577,48578.522,550.0,-314.0550000000003
T0009870,L00398,37,38,M94,METRO_D,Bay10,M91,ETCH_D,Bay10,48742.772,48850.556,65.0,42.78399999999965
T0009871,L00398,38,39,M91,ETCH_D,Bay10,M87,IMP_E,Bay9,48963.056,49036.848,110.0,-36.20799999999872
T0009872,L00398,39,40,M87,IMP_E,Bay9,M97,METRO_D,Bay10,49245.348,49463.149,110.0,107.80099999999948
T0009873,L00399,1,2,M66,CMP_C,Bay7,M12,CVD_A,Bay2,10971.599,11783.25,550.0,261.65099999999984
T0009874,L00399,2,3,M12,CVD_A,Bay2,M42,PHOTO_B,Bay5,12394.5,14748.0,330.0,2023.5
T0009875,L00399,3,4,M42,PHOTO_B,Bay5,M50,ETCH_B,Bay5,15010.5,15137.092,65.0,61.59200000000055
T0009876,L00399,4,5,M50,ETCH_B,Bay5,M77,METRO_C,Bay8,15780.592,15975.730000000001,330.0,-134.86199999999917
T0009877,L00399,5,6,M77,METRO_C,Bay8,M2,ETCH_A,Bay1,16214.230000000001,16381.975000000002,330.0,-162.2549999999992
T0009878,L00399,6,7,M2,ETCH_A,Bay1,M20,IMP_A,Bay2,16521.475000000002,16694.052000000003,110.0,62.577000000001135
T0009879,L00399,7,8,M20,IMP_A,Bay2,M84,CMP_D,Bay9,16881.552000000003,17108.697000000004,330.0,-102.85499999999956
T0009880,L00399,8,9,M84,CMP_D,Bay9,M24,PHOTO_A,Bay3,17371.197000000004,20581.5,440.0,2770.3029999999962
T0009881,L00399,9,10,M24,PHOTO_A,Bay3,M45,ETCH_B,Bay5,20830.5,20962.269,220.0,-88.23099999999977
T0009882,L00399,10,11,M45,ETCH_B,Bay5,M11,CVD_A,Bay2,21129.519,21513.75,330.0,54.23099999999977
T0009883,L00399,11,12,M11,CVD_A,Bay2,M19,IMP_A,Bay2,22005.0,22131.592,65.0,61.59200000000055
T0009884,L00399,12,13,M19,IMP_A,Bay2,M84,CMP_D,Bay9,22513.342,22751.487,330.0,-91.85499999999956
T0009885,L00399,13,14,M84,CMP_D,Bay9,M78,METRO_C,Bay8,22953.987,23123.73,110.0,59.742999999998574
T0009886,L00399,14,15,M78,METRO_C,Bay8,M41,PHOTO_B,Bay5,23368.23,26580.75,330.0,2882.5200000000004
T0009887,L00399,15,16,M41,PHOTO_B,Bay5,M44,PHOTO_B,Bay5,26971.5,30048.75,65.0,3012.25
T0009888,L00399,16,17,M44,PHOTO_B,Bay5,M45,ETCH_B,Bay5,30155.25,30212.146,65.0,-8.10399999999936
T0009889,L00399,17,18,M45,ETCH_B,Bay5,M34,CVD_B,Bay4,30315.646,30775.074000000004,110.0,349.4280000000035
T0009890,L00399,18,19,M34,CVD_B,Bay4,M39,METRO_B,Bay4,30939.324000000004,31130.331,65.0,126.00699999999415
T0009891,L00399,19,20,M39,METRO_B,Bay4,M14,CVD_A,Bay2,31311.831,31744.022,220.0,212.19100000000253
T0009892,L00399,20,21,M14,CVD_A,Bay2,M19,IMP_A,Bay2,31909.022,32002.614,65.0,28.592000000000553
T0009893,L00399,21,22,M19,IMP_A,Bay2,M37,CMP_B,Bay4,32471.364,32625.348,220.0,-66.01599999999962
T0009894,L00399,22,23,M37,CMP_B,Bay4,M24,PHOTO_A,Bay3,32805.348,36047.25,110.0,3131.902000000002
T0009895,L00399,23,24,M24,PHOTO_A,Bay3,M47,ETCH_B,Bay5,36723.75,36907.842,220.0,-35.908000000003085
T0009896,L00399,24,25,M47,ETCH_B,Bay5,M76,METRO_C,Bay8,37078.842,37309.18,330.0,-99.66199999999662
T0009897,L00399,25,26,M76,METRO_C,Bay8,M15,CVD_A,Bay2,37520.68,37750.025,440.0,-210.65499999999884
T0009898,L00399,26,27,M15,CVD_A,Bay2,M26,IMP_B,Bay3,38024.525,38182.112,110.0,47.586999999999534
T0009899,L00399,27,28,M26,IMP_B,Bay3,M8,CMP_A,Bay1,38323.862,38492.392,220.0,-51.470000000001164
T0009900,L00399,28,29,M8,CMP_A,Bay1,M74,PHOTO_D,Bay8,38925.892,41847.0,330.0,2591.108
T0009901,L00399,29,30,M74,PHOTO_D,Bay8,M58,ETCH_C,Bay6,42040.5,42245.222,220.0,-15.277999999998428
T0009902,L00399,30,31,M58,ETCH_C,Bay6,M65,CVD_C,Bay7,42779.222,43132.325,110.0,243.10299999999552
T0009903,L00399,31,32,M65,CVD_C,Bay7,M79,IMP_D,Bay8,43613.075,43758.340000000004,110.0,35.265000000006694
T0009904,L00399,32,33,M79,IMP_D,Bay8,M40,METRO_B,Bay4,43932.340000000004,44198.065,440.0,-174.27500000000146
T0009905,L00399,33,34,M40,METRO_B,Bay4,M70,IMP_C,Bay7,44390.065,44552.203,330.0,-167.862000000001
T0009906,L00399,34,35,M70,IMP_C,Bay7,M21,PHOTO_A,Bay3,44688.703,47865.75,440.0,2737.0469999999987
T0009907,L00399,35,36,M21,PHOTO_A,Bay3,M45,ETCH_B,Bay5,48080.25,48234.234,220.0,-66.01600000000326
T0009908,L00399,36,37,M45,ETCH_B,Bay5,M95,METRO_D,Bay10,48423.984,48700.522,550.0,-273.46199999999953
T0009909,L00399,37,38,M95,METRO_D,Bay10,M3,ETCH_A,Bay1,48864.772,49048.909999999996,110.0,74.13799999999901
T0009910,L00399,38,39,M3,ETCH_A,Bay1,M19,IMP_A,Bay2,49161.409999999996,49311.986999999994,110.0,40.5769999999975
T0009911,L00399,39,40,M19,IMP_A,Bay2,M39,METRO_B,Bay4,49520.486999999994,49696.47099999999,220.0,-44.01600000000326
T0009912,L00400,1,2,M10,CMP_A,Bay1,M14,CVD_A,Bay2,11097.380000000001,11888.25,110.0,680.869999999999
T0009913,L00400,2,3,M14,CVD_A,Bay2,M71,PHOTO_D,Bay8,12499.5,14940.75,440.0,2001.25
T0009914,L00400,3,4,M71,PHOTO_D,Bay8,M92,ETCH_D,Bay10,15203.25,15324.234,220.0,-99.01599999999962
T0009915,L00400,4,5,M92,ETCH_D,Bay10,M96,METRO_D,Bay10,15967.734,16050.326000000001,65.0,17.592000000000553
T0009916,L00400,5,6,M96,METRO_D,Bay10,M5,ETCH_A,Bay1,16288.826000000001,16465.371,110.0,66.54499999999825
T0009917,L00400,6,7,M5,ETCH_A,Bay1,M18,IMP_A,Bay2,16604.871,16722.448,110.0,7.577000000001135
T0009918,L00400,7,8,M18,IMP_A,Bay2,M83,CMP_D,Bay9,16909.948,17148.093,330.0,-91.85499999999956
T0009919,L00400,8,9,M83,CMP_D,Bay9,M54,PHOTO_C,Bay6,17410.593,20621.25,330.0,2880.6569999999992
T0009920,L00400,9,10,M54,PHOTO_C,Bay6,M60,ETCH_C,Bay6,20870.25,20974.842,65.0,39.59200000000055
T0009921,L00400,10,11,M60,ETCH_C,Bay6,M14,CVD_A,Bay2,21142.092,21492.872,440.0,-89.22000000000116
T0009922,L00400,11,12,M14,CVD_A,Bay2,M20,IMP_A,Bay2,21984.122,22088.714,65.0,39.59200000000055
T0009923,L00400,12,13,M20,IMP_A,Bay2,M68,CMP_C,Bay7,22470.464,22711.802,550.0,-308.66200000000026
T0009924,L00400,13,14,M68,CMP_C,Bay7,M77,METRO_C,Bay8,22914.302,23035.286,110.0,10.984000000000378
T0009925,L00400,14,15,M77,METRO_C,Bay8,M74,PHOTO_D,Bay8,23279.786,26471.25,65.0,3126.464
T0009926,L00400,15,16,M74,PHOTO_D,Bay8,M22,PHOTO_A,Bay3,26862.0,29868.75,550.0,2456.75
T0009927,L00400,16,17,M22,PHOTO_A,Bay3,M46,ETCH_B,Bay5,29975.25,30241.861,220.0,46.611000000000786
T0009928,L00400,17,18,M46,ETCH_B,Bay5,M65,CVD_C,Bay7,30345.361,30827.128,220.0,261.7669999999998
T0009929,L00400,18,19,M65,CVD_C,Bay7,M97,METRO_D,Bay10,30991.378,31289.38,330.0,-31.997999999999593
T0009930,L00400,19,20,M97,METRO_D,Bay10,M15,CVD_A,Bay2,31470.88,31931.089,220.0,240.20899999999892
T0009931,L00400,20,21,M15,CVD_A,Bay2,M25,IMP_B,Bay3,32096.089,32213.640999999996,110.0,7.551999999996042
T0009932,L00400,21,22,M25,IMP_B,Bay3,M37,CMP_B,Bay4,32682.390999999996,32805.348,110.0,12.957000000002154
T0009933,L00400,22,23,M37,CMP_B,Bay4,M42,PHOTO_B,Bay5,32985.348,36203.25,110.0,3107.902000000002
T0009934,L00400,23,24,M42,PHOTO_B,Bay5,M49,ETCH_B,Bay5,36879.75,37081.861,65.0,137.11099999999715
T0009935,L00400,24,25,M49,ETCH_B,Bay5,M75,METRO_C,Bay8,37252.861,37463.113,330.0,-119.74799999999959
T0009936,L00400,25,26,M75,METRO_C,Bay8,M31,CVD_B,Bay4,37674.613,37924.751,440.0,-189.862000000001
T0009937,L00400,26,27,M31,CVD_B,Bay4,M26,IMP_B,Bay3,38199.251,38333.789,110.0,24.538000000000466
T0009938,L00400,27,28,M26,IMP_B,Bay3,M7,CMP_A,Bay1,38475.539,38633.068999999996,220.0,-62.470000000001164
T0009939,L00400,28,29,M7,CMP_A,Bay1,M24,PHOTO_A,Bay3,39066.568999999996,42030.75,220.0,2744.181000000004
T0009940,L00400,29,30,M24,PHOTO_A,Bay3,M6,ETCH_A,Bay1,42224.25,42411.372,220.0,-32.87799999999697
T0009941,L00400,30,31,M6,ETCH_A,Bay1,M61,CVD_C,Bay7,42945.372,43289.755999999994,440.0,-95.61600000000908
T0009942,L00400,31,32,M61,CVD_C,Bay7,M79,IMP_D,Bay8,43770.505999999994,43943.08299999999,110.0,62.5769999999975
T0009943,L00400,32,33,M79,IMP_D,Bay8,M95,METRO_D,Bay10,44117.08299999999,44318.287,220.0,-18.79599999999482
T0009944,L00400,33,34,M95,METRO_D,Bay10,M99,IMP_F,Bay10,44510.287,44735.16299999999,65.0,159.87599999999657
T0009945,L00400,34,35,M99,IMP_F,Bay10,M22,PHOTO_A,Bay3,44871.66299999999,48007.5,330.0,2805.837000000007
T0009946,L00400,35,36,M22,PHOTO_A,Bay3,M46,ETCH_B,Bay5,48222.0,48405.361,220.0,-36.63900000000285
T0009947,L00400,36,37,M46,ETCH_B,Bay5,M98,METRO_D,Bay10,48595.111,48893.649,550.0,-251.46199999999953
T0009948,L00400,37,38,M98,METRO_D,Bay10,M3,ETCH_A,Bay1,49057.899,49190.443999999996,110.0,22.544999999998254
T0009949,L00400,38,39,M3,ETCH_A,Bay1,M17,IMP_A,Bay2,49302.943999999996,49431.52099999999,110.0,18.576999999997497
T0009950,L00400,39,40,M17,IMP_A,Bay2,M30,METRO_A,Bay3,49640.02099999999,49765.40499999999,110.0,15.383999999998196
T0009951,L00401,1,2,M66,CMP_C,Bay7,M63,CVD_C,Bay7,11186.099,12147.0,65.0,895.9009999999998
T0009952,L00401,2,3,M63,CVD_C,Bay7,M71,PHOTO_D,Bay8,12758.25,15203.25,110.0,2335.0
T0009953,L00401,3,4,M71,PHOTO_D,Bay8,M3,ETCH_A,Bay1,15465.75,15649.888,330.0,-145.86199999999917
T0009954,L00401,4,5,M3,ETCH_A,Bay1,M29,METRO_A,Bay3,16293.388,16494.349000000002,220.0,-19.03899999999885
T0009955,L00401,5,6,M29,METRO_A,Bay3,M55,ETCH_C,Bay6,16732.849000000002,16911.594,330.0,-151.25500000000102
T0009956,L00401,6,7,M55,ETCH_C,Bay6,M89,IMP_E,Bay9,17051.094,17271.64,330.0,-109.45400000000154
T0009957,L00401,7,8,M89,IMP_E,Bay9,M10,CMP_A,Bay1,17459.14,17614.678,220.0,-64.46199999999953
T0009958,L00401,8,9,M10,CMP_A,Bay1,M54,PHOTO_C,Bay6,17877.178,21083.25,550.0,2656.072
T0009959,L00401,9,10,M54,PHOTO_C,Bay6,M60,ETCH_C,Bay6,21332.25,21436.842,65.0,39.59200000000055
T0009960,L00401,10,11,M60,ETCH_C,Bay6,M64,CVD_C,Bay7,21604.092,21762.738,110.0,48.64600000000064
T0009961,L00401,11,12,M64,CVD_C,Bay7,M69,IMP_C,Bay7,22253.988,22347.58,65.0,28.592000000000553
T0009962,L00401,12,13,M69,IMP_C,Bay7,M67,CMP_C,Bay7,22729.33,22848.114,65.0,53.78399999999965
T0009963,L00401,13,14,M67,CMP_C,Bay7,M94,METRO_D,Bay10,23050.614,23205.806,330.0,-174.8080000000009
T0009964,L00401,14,15,M94,METRO_D,Bay10,M43,PHOTO_B,Bay5,23450.306,26714.25,550.0,2713.9439999999995
T0009965,L00401,15,16,M43,PHOTO_B,Bay5,M43,PHOTO_B,Bay5,27105.0,30237.75,65.0,3067.75
T0009966,L00401,16,17,M43,PHOTO_B,Bay5,M45,ETCH_B,Bay5,30344.25,30386.25,65.0,-23.0
T0009967,L00401,17,18,M45,ETCH_B,Bay5,M82,CVD_D,Bay9,30489.75,30917.672000000002,440.0,-12.0779999999977
T0009968,L00401,18,19,M82,CVD_D,Bay9,M94,METRO_D,Bay10,31081.922000000002,31261.556,110.0,69.6339999999982
T0009969,L00401,19,20,M94,METRO_D,Bay10,M64,CVD_C,Bay7,31443.056,31867.275999999998,330.0,94.21999999999753
T0009970,L00401,20,21,M64,CVD_C,Bay7,M86,IMP_E,Bay9,32032.275999999998,32184.837,220.0,-67.43899999999849
T0009971,L00401,21,22,M86,IMP_E,Bay9,M10,CMP_A,Bay1,32653.587,32842.125,220.0,-31.461999999999534
T0009972,L00401,22,23,M10,CMP_A,Bay1,M21,PHOTO_A,Bay3,33022.125,36281.25,220.0,3039.125
T0009973,L00401,23,24,M21,PHOTO_A,Bay3,M92,ETCH_D,Bay10,36957.75,37201.288,330.0,-86.46199999999953
T0009974,L00401,24,25,M92,ETCH_D,Bay10,M96,METRO_D,Bay10,37372.288,37529.93,65.0,92.64199999999983
T0009975,L00401,25,26,M96,METRO_D,Bay10,M14,CVD_A,Bay2,37741.43,37924.575,220.0,-36.8550000000032
T0009976,L00401,26,27,M14,CVD_A,Bay2,M18,IMP_A,Bay2,38199.075,38283.215,65.0,19.139999999999418
T0009977,L00401,27,28,M18,IMP_A,Bay2,M37,CMP_B,Bay4,38424.965,38592.462999999996,220.0,-52.50200000000041
T0009978,L00401,28,29,M37,CMP_B,Bay4,M21,PHOTO_A,Bay3,39025.962999999996,41971.5,110.0,2835.537000000004
T0009979,L00401,29,30,M21,PHOTO_A,Bay3,M93,ETCH_D,Bay10,42165.0,42419.538,330.0,-75.46199999999953
T0009980,L00401,30,31,M93,ETCH_D,Bay10,M64,CVD_C,Bay7,42953.538,43305.721999999994,330.0,22.18399999999383
T0009981,L00401,31,32,M64,CVD_C,Bay7,M89,IMP_E,Bay9,43786.471999999994,43972.032999999996,220.0,-34.43899999999849
T0009982,L00401,32,33,M89,IMP_E,Bay9,M97,METRO_D,Bay10,44146.032999999996,44406.12299999999,110.0,150.0899999999965
T0009983,L00401,33,34,M97,METRO_D,Bay10,M100,IMP_F,Bay10,44598.12299999999,44813.382999999994,65.0,150.26000000000204
T0009984,L00401,34,35,M100,IMP_F,Bay10,M44,PHOTO_B,Bay5,44949.882999999994,48051.0,550.0,2551.1170000000056
T0009985,L00401,35,36,M44,PHOTO_B,Bay5,M45,ETCH_B,Bay5,48265.5,48423.984,65.0,93.48399999999674
T0009986,L00401,36,37,M45,ETCH_B,Bay5,M95,METRO_D,Bay10,48613.734,48890.272,550.0,-273.46199999999953
T0009987,L00401,37,38,M95,METRO_D,Bay10,M5,ETCH_A,Bay1,49054.522,49260.659999999996,110.0,96.13799999999901
T0009988,L00401,38,39,M5,ETCH_A,Bay1,M19,IMP_A,Bay2,49373.159999999996,49520.486999999994,110.0,37.3269999999975
T0009989,L00401,39,40,M19,IMP_A,Bay2,M40,METRO_B,Bay4,49728.986999999994,49895.17,220.0,-53.81699999999546
T0009990,L00402,1,2,M66,CMP_C,Bay7,M13,CVD_A,Bay2,11400.599,12223.5,550.0,272.90099999999984
T0009991,L00402,2,3,M13,CVD_A,Bay2,M72,PHOTO_D,Bay8,12834.75,15198.75,440.0,1924.0
T0009992,L00402,3,4,M72,PHOTO_D,Bay8,M5,ETCH_A,Bay1,15461.25,15722.388,330.0,-68.86199999999917
T0009993,L00402,4,5,M5,ETCH_A,Bay1,M28,METRO_A,Bay3,16365.888,16533.849000000002,220.0,-52.03899999999885
T0009994,L00402,5,6,M28,METRO_A,Bay3,M46,ETCH_B,Bay5,16772.349000000002,16932.718,220.0,-59.63100000000122
T0009995,L00402,6,7,M46,ETCH_B,Bay5,M80,IMP_D,Bay8,17072.218,17278.356,330.0,-123.86200000000099
T0009996,L00402,7,8,M80,IMP_D,Bay8,M8,CMP_A,Bay1,17465.856,17680.599000000002,330.0,-115.25699999999779
T0009997,L00402,8,9,M8,CMP_A,Bay1,M44,PHOTO_B,Bay5,17943.099000000002,21145.5,440.0,2762.400999999998
T0009998,L00402,9,10,M44,PHOTO_B,Bay5,M47,ETCH_B,Bay5,21394.5,21484.842,65.0,25.342000000000553
T0009999,L00402,10,11,M47,ETCH_B,Bay5,M61,CVD_C,Bay7,21652.092,21860.325,220.0,-11.766999999999825
T0010000,L00402,11,12,M61,CVD_C,Bay7,M87,IMP_E,Bay9,22351.575,22532.952,220.0,-38.62299999999959
T0010001,L00402,12,13,M87,IMP_E,Bay9,M10,CMP_A,Bay1,22914.702,23092.24,220.0,-42.461999999999534
T0010002,L00402,13,14,M10,CMP_A,Bay1,M30,METRO_A,Bay3,23294.74,23404.724000000002,220.0,-110.01599999999962
T0010003,L00402,14,15,M30,METRO_A,Bay3,M53,PHOTO_C,Bay6,23649.224000000002,26875.5,330.0,2896.275999999998
T0010004,L00402,15,16,M53,PHOTO_C,Bay6,M52,PHOTO_C,Bay6,27266.25,30299.25,65.0,2968.0
T0010005,L00402,16,17,M52,PHOTO_C,Bay6,M57,ETCH_C,Bay6,30405.75,30499.342,65.0,28.592000000000553
T0010006,L00402,17,18,M57,ETCH_C,Bay6,M61,CVD_C,Bay7,30602.842,30976.863,110.0,264.02100000000064
T0010007,L00402,18,19,M61,CVD_C,Bay7,M30,METRO_A,Bay3,31141.113,31394.443000000003,440.0,-186.66999999999825
T0010008,L00402,19,20,M30,METRO_A,Bay3,M64,CVD_C,Bay7,31575.943000000003,32032.275999999998,440.0,16.33299999999508
T0010009,L00402,20,21,M64,CVD_C,Bay7,M89,IMP_E,Bay9,32197.275999999998,32382.837,220.0,-34.43899999999849
T0010010,L00402,21,22,M89,IMP_E,Bay9,M8,CMP_A,Bay1,32851.587,33131.856,220.0,60.26900000000023
T0010011,L00402,22,23,M8,CMP_A,Bay1,M51,PHOTO_C,Bay6,33311.856,36582.75,550.0,2720.8940000000002
T0010012,L00402,23,24,M51,PHOTO_C,Bay6,M55,ETCH_C,Bay6,37259.25,37342.5,65.0,18.25
T0010013,L00402,24,25,M55,ETCH_C,Bay6,M76,METRO_C,Bay8,37513.5,37694.949,220.0,-38.550999999999476
T0010014,L00402,25,26,M76,METRO_C,Bay8,M63,CVD_C,Bay7,37906.449,38238.507,110.0,222.05799999999726
T0010015,L00402,26,27,M63,CVD_C,Bay7,M70,IMP_C,Bay7,38513.007,38628.598999999995,65.0,50.591999999996915
T0010016,L00402,27,28,M70,IMP_C,Bay7,M83,CMP_D,Bay9,38770.348999999995,38863.94099999999,220.0,-126.40800000000309
T0010017,L00402,28,29,M83,CMP_D,Bay9,M71,PHOTO_D,Bay8,39297.44099999999,42300.75,110.0,2893.3090000000084
T0010018,L00402,29,30,M71,PHOTO_D,Bay8,M3,ETCH_A,Bay1,42494.25,42678.388,330.0,-145.862000000001
T0010019,L00402,30,31,M3,ETCH_A,Bay1,M32,CVD_B,Bay4,43212.388,43614.087,330.0,71.69900000000052
T0010020,L00402,31,32,M32,CVD_B,Bay4,M80,IMP_D,Bay8,44094.837,44367.967,440.0,-166.87000000000262
T0010021,L00402,32,33,M80,IMP_D,Bay8,M78,METRO_C,Bay8,44541.967,44660.751,65.0,53.78399999999965
T0010022,L00402,33,34,M78,METRO_C,Bay8,M79,IMP_D,Bay8,44852.751,44915.08299999999,65.0,-2.6680000000051223
T0010023,L00402,34,35,M79,IMP_D,Bay8,M71,PHOTO_D,Bay8,45051.58299999999,48251.25,65.0,3134.6670000000086
T0010024,L00402,35,36,M71,PHOTO_D,Bay8,M92,ETCH_D,Bay10,48465.75,48586.734,220.0,-99.01600000000326
T0010025,L00402,36,37,M92,ETCH_D,Bay10,M98,METRO_D,Bay10,48776.484,49057.899,65.0,216.41500000000087
T0010026,L00402,37,38,M98,METRO_D,Bay10,M4,ETCH_A,Bay1,49222.149,49365.693999999996,110.0,33.544999999998254
T0010027,L00402,38,39,M4,ETCH_A,Bay1,M25,IMP_B,Bay3,49478.193999999996,49631.613,220.0,-66.58099999999831
T0010028,L00402,39,40,M25,IMP_B,Bay3,M28,METRO_A,Bay3,49840.113,50061.849,65.0,156.73600000000442
T0010029,L00403,1,2,M85,CMP_D,Bay9,M65,CVD_C,Bay7,11556.606,12410.25,220.0,633.6440000000002
T0010030,L00403,2,3,M65,CVD_C,Bay7,M43,PHOTO_B,Bay5,13021.5,15453.75,220.0,2212.25
T0010031,L00403,3,4,M43,PHOTO_B,Bay5,M45,ETCH_B,Bay5,15716.25,15758.25,65.0,-23.0
T0010032,L00403,4,5,M45,ETCH_B,Bay5,M75,METRO_C,Bay8,16401.75,16643.088,330.0,-88.66200000000026
T0010033,L00403,5,6,M75,METRO_C,Bay8,M2,ETCH_A,Bay1,16881.588,17089.926,330.0,-121.66200000000026
T0010034,L00403,6,7,M2,ETCH_A,Bay1,M17,IMP_A,Bay2,17229.426,17369.003,110.0,29.577000000001135
T0010035,L00403,7,8,M17,IMP_A,Bay2,M84,CMP_D,Bay9,17556.503,17842.987,330.0,-43.51599999999962
T0010036,L00403,8,9,M84,CMP_D,Bay9,M54,PHOTO_C,Bay6,18105.487,21332.25,330.0,2896.762999999999
T0010037,L00403,9,10,M54,PHOTO_C,Bay6,M60,ETCH_C,Bay6,21581.25,21685.842,65.0,39.59200000000055
T0010038,L00403,10,11,M60,ETCH_C,Bay6,M16,CVD_A,Bay2,21853.092,22103.23,440.0,-189.862000000001
T0010039,L00403,11,12,M16,CVD_A,Bay2,M20,IMP_A,Bay2,22594.48,22665.021,65.0,5.541000000001077
T0010040,L00403,12,13,M20,IMP_A,Bay2,M83,CMP_D,Bay9,23046.771,23262.916,330.0,-113.85499999999956
T0010041,L00403,13,14,M83,CMP_D,Bay9,M77,METRO_C,Bay8,23465.416,23517.208000000002,110.0,-58.20799999999872
T0010042,L00403,14,15,M77,METRO_C,Bay8,M72,PHOTO_D,Bay8,23761.708000000002,26954.25,65.0,3127.5419999999976
T0010043,L00403,15,16,M72,PHOTO_D,Bay8,M52,PHOTO_C,Bay6,27345.0,30405.75,220.0,2840.75
T0010044,L00403,16,17,M52,PHOTO_C,Bay6,M59,ETCH_C,Bay6,30512.25,30627.842,65.0,50.59200000000055
T0010045,L00403,17,18,M59,ETCH_C,Bay6,M16,CVD_A,Bay2,30731.342,31077.086,440.0,-94.25600000000122
T0010046,L00403,18,19,M16,CVD_A,Bay2,M39,METRO_B,Bay4,31241.336,31503.831,220.0,42.49499999999898
T0010047,L00403,19,20,M39,METRO_B,Bay4,M33,CVD_B,Bay4,31685.331,32191.010000000002,65.0,440.6790000000037
T0010048,L00403,20,21,M33,CVD_B,Bay4,M26,IMP_B,Bay3,32356.010000000002,32543.535999999996,110.0,77.52599999999438
T0010049,L00403,21,22,M26,IMP_B,Bay3,M37,CMP_B,Bay4,33012.28599999999,33093.66999999999,110.0,-28.616000000001804
T0010050,L00403,22,23,M37,CMP_B,Bay4,M53,PHOTO_C,Bay6,33273.66999999999,36453.0,220.0,2959.330000000009
T0010051,L00403,23,24,M53,PHOTO_C,Bay6,M55,ETCH_C,Bay6,37129.5,37171.5,65.0,-23.0
T0010052,L00403,24,25,M55,ETCH_C,Bay6,M94,METRO_D,Bay10,37342.5,37555.884,440.0,-226.6160000000018
T0010053,L00403,25,26,M94,METRO_D,Bay10,M12,CVD_A,Bay2,37767.384,37955.922,220.0,-31.461999999999534
T0010054,L00403,26,27,M12,CVD_A,Bay2,M17,IMP_A,Bay2,38230.422,38324.013999999996,65.0,28.591999999996915
T0010055,L00403,27,28,M17,IMP_A,Bay2,M38,CMP_B,Bay4,38465.763999999996,38658.12700000001,220.0,-27.636999999987893
T0010056,L00403,28,29,M38,CMP_B,Bay4,M41,PHOTO_B,Bay5,39091.62700000001,42076.5,110.0,2874.8729999999923
T0010057,L00403,29,30,M41,PHOTO_B,Bay5,M49,ETCH_B,Bay5,42270.0,42396.592,65.0,61.591999999996915
T0010058,L00403,30,31,M49,ETCH_B,Bay5,M63,CVD_C,Bay7,42930.592,43303.257,220.0,152.66500000000087
T0010059,L00403,31,32,M63,CVD_C,Bay7,M70,IMP_C,Bay7,43784.007,43899.598999999995,65.0,50.591999999996915
T0010060,L00403,32,33,M70,IMP_C,Bay7,M98,METRO_D,Bay10,44073.598999999995,44284.63,330.0,-118.96899999999732
T0010061,L00403,33,34,M98,METRO_D,Bay10,M100,IMP_F,Bay10,44476.63,44676.882999999994,65.0,135.25299999999697
T0010062,L00403,34,35,M100,IMP_F,Bay10,M43,PHOTO_B,Bay5,44813.382999999994,48020.25,550.0,2656.8670000000056
T0010063,L00403,35,36,M43,PHOTO_B,Bay5,M57,ETCH_C,Bay6,48234.75,48482.472,110.0,137.72200000000157
T0010064,L00403,36,37,M57,ETCH_C,Bay6,M77,METRO_C,Bay8,48672.222,48848.86599999999,220.0,-43.35600000001432
T0010065,L00403,37,38,M77,METRO_C,Bay8,M92,ETCH_D,Bay10,49013.11599999999,49128.707999999984,220.0,-104.40800000000309
T0010066,L00403,38,39,M92,ETCH_D,Bay10,M99,IMP_F,Bay10,49241.207999999984,49356.79999999998,65.0,50.591999999996915
T0010067,L00403,39,40,M99,IMP_F,Bay10,M98,METRO_D,Bay10,49565.29999999998,49782.99099999998,65.0,152.6909999999989
T0010068,L00404,1,2,M67,CMP_C,Bay7,M33,CVD_B,Bay4,11736.409,12546.0,330.0,479.59100000000035
T0010069,L00404,2,3,M33,CVD_B,Bay4,M54,PHOTO_C,Bay6,13157.25,15628.5,220.0,2251.25
T0010070,L00404,3,4,M54,PHOTO_C,Bay6,M59,ETCH_C,Bay6,15891.0,15984.592,65.0,28.592000000000553
T0010071,L00404,4,5,M59,ETCH_C,Bay6,M97,METRO_D,Bay10,16628.092,16851.826999999997,440.0,-216.26500000000306
T0010072,L00404,5,6,M97,METRO_D,Bay10,M5,ETCH_A,Bay1,17090.326999999997,17255.871999999996,110.0,55.544999999998254
T0010073,L00404,6,7,M5,ETCH_A,Bay1,M25,IMP_B,Bay3,17395.371999999996,17601.014,220.0,-14.357999999996537
T0010074,L00404,7,8,M25,IMP_B,Bay3,M37,CMP_B,Bay4,17788.514,17936.990999999998,110.0,38.47699999999895
